,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR
46175,46175,Male,Yes,2,Ph.d,8000,76000,B,10000
46176,46176,Male,Yes,4,Not Educated,33000,497000,B,10000
46177,46177,Male,No,4,Ph.d,8000,497000,B,10000
46178,46178,Male,Yes,1,Ph.d,31000,52000,B,10000
46179,46179,Female,Yes,2,Ph.d,6000,463000,C,5000
46180,46180,Male,No,2,Ph.d,9000,463000,C,5000
46181,46181,Male,Yes,5,Ph.d,10000,183000,B,10000
46182,46182,Male,Yes,5,PG,29000,469000,C,5000
46183,46183,Male,No,1,Ph.d,37000,100000,C,5000
46184,46184,Male,Yes,4,Ph.d,34000,464000,A,15000
46185,46185,Male,No,5,PG,23000,63000,B,10000
46186,46186,Male,Yes,2,PG,22000,107000,C,5000
46187,46187,Male,Yes,5,UG,30000,39000,B,10000
46188,46188,Male,Yes,0,Ph.d,19000,334000,B,10000
46189,46189,Male,Yes,5,PG,21000,176000,B,10000
46190,46190,Male,Yes,0,PG,15000,342000,B,10000
46191,46191,Male,No,0,Ph.d,37000,329000,B,10000
46192,46192,Male,No,0,Ph.d,37000,305000,C,5000
46193,46193,Male,Yes,2,PG,34000,372000,B,10000
46194,46194,Male,Yes,4,Ph.d,10000,197000,B,10000
46195,46195,Male,Yes,1,Ph.d,30000,81000,B,10000
46196,46196,Male,Yes,3,Ph.d,29000,297000,B,10000
46197,46197,Male,Yes,5,Ph.d,7000,286000,B,10000
46198,46198,Male,Yes,3,Ph.d,44000,48000,A,15000
46199,46199,Male,Yes,1,Ph.d,9000,432000,B,10000
46200,46200,Male,Yes,0,PG,8000,259000,C,5000
46201,46201,Female,Yes,5,Not Educated,6000,171000,D,2500
46202,46202,Male,Yes,1,Ph.d,30000,132000,B,10000
46203,46203,Male,Yes,0,Ph.d,35000,136000,B,10000
46204,46204,Male,No,0,Ph.d,23000,416000,B,10000
46205,46205,Male,Yes,0,Not Educated,38000,354000,B,10000
46206,46206,Male,No,1,Ph.d,25000,500000,B,10000
46207,46207,Male,Yes,1,Ph.d,49000,125000,B,10000
46208,46208,Male,No,2,Not Educated,35000,447000,B,10000
46209,46209,Male,Yes,2,Ph.d,26000,365000,B,10000
46210,46210,Male,Yes,2,Ph.d,19000,442000,B,10000
46211,46211,Male,Yes,2,Ph.d,15000,260000,B,10000
46212,46212,Female,Yes,2,Not Educated,48000,459000,D,2500
46213,46213,Female,Yes,4,Ph.d,32000,399000,D,2500
46214,46214,Female,Yes,4,Ph.d,18000,222000,B,10000
46215,46215,Female,Yes,3,Ph.d,9000,234000,B,10000
46216,46216,Male,Yes,1,Ph.d,35000,98000,C,5000
46217,46217,Female,Yes,4,Ph.d,22000,374000,D,2500
46218,46218,Male,Yes,4,Ph.d,48000,116000,B,10000
46219,46219,Female,Yes,4,PG,22000,360000,B,10000
46220,46220,Male,Yes,5,Ph.d,23000,217000,C,5000
46221,46221,Male,No,1,Ph.d,21000,342000,B,10000
46222,46222,Male,Yes,2,Not Educated,48000,208000,B,10000
46223,46223,Male,Yes,2,Ph.d,21000,58000,C,5000
46224,46224,Female,Yes,3,Not Educated,11000,143000,D,2500
46225,46225,Male,No,1,PG,7000,305000,B,10000
46226,46226,Male,No,1,Not Educated,10000,411000,B,10000
46227,46227,Male,Yes,2,Not Educated,31000,111000,A,15000
46228,46228,Male,No,4,UG,33000,110000,D,2500
46229,46229,Female,Yes,3,Ph.d,16000,92000,A,15000
46230,46230,Male,No,5,Ph.d,30000,252000,B,10000
46231,46231,Male,No,1,Ph.d,32000,175000,A,15000
46232,46232,Male,No,3,Not Educated,20000,457000,A,15000
46233,46233,Female,No,2,Ph.d,45000,425000,C,5000
46234,46234,Female,Yes,3,Ph.d,8000,197000,B,10000
46235,46235,Female,Yes,5,Ph.d,44000,102000,B,10000
46236,46236,Male,Yes,1,Not Educated,22000,443000,B,10000
46237,46237,Male,Yes,1,Not Educated,39000,267000,B,10000
46238,46238,Male,Yes,3,UG,34000,377000,A,15000
46239,46239,Male,Yes,2,Not Educated,43000,117000,A,15000
46240,46240,Male,Yes,2,UG,41000,189000,B,10000
46241,46241,Female,Yes,2,Not Educated,47000,270000,B,10000
46242,46242,Male,Yes,1,UG,41000,117000,B,10000
46243,46243,Female,Yes,2,Ph.d,44000,140000,D,2500
46244,46244,Male,Yes,5,Ph.d,19000,375000,B,10000
46245,46245,Female,No,0,UG,20000,381000,B,10000
46246,46246,Female,Yes,0,Ph.d,27000,322000,B,10000
46247,46247,Male,Yes,1,Ph.d,49000,264000,B,10000
46248,46248,Female,Yes,5,Ph.d,18000,483000,B,10000
46249,46249,Male,No,0,Ph.d,6000,467000,B,10000
46250,46250,Female,No,2,UG,16000,491000,A,15000
46251,46251,Male,Yes,4,Ph.d,45000,189000,C,5000
46252,46252,Male,Yes,0,Not Educated,21000,283000,B,10000
46253,46253,Male,Yes,2,Ph.d,39000,221000,B,10000
46254,46254,Female,Yes,0,Ph.d,49000,351000,B,10000
46255,46255,Female,Yes,4,Ph.d,24000,93000,C,5000
46256,46256,Male,Yes,2,Ph.d,16000,360000,B,10000
46257,46257,Female,Yes,5,UG,6000,82000,C,5000
46258,46258,Male,Yes,3,Ph.d,19000,434000,B,10000
46259,46259,Male,Yes,2,Ph.d,21000,215000,B,10000
46260,46260,Male,Yes,1,Ph.d,38000,229000,B,10000
46261,46261,Male,No,0,Ph.d,33000,324000,B,10000
46262,46262,Male,Yes,4,Ph.d,33000,53000,B,10000
46263,46263,Female,Yes,3,Ph.d,49000,425000,C,5000
46264,46264,Male,Yes,3,PG,9000,196000,C,5000
46265,46265,Male,No,4,Ph.d,37000,96000,B,10000
46266,46266,Male,Yes,5,Ph.d,39000,481000,B,10000
46267,46267,Male,No,2,UG,22000,58000,B,10000
46268,46268,Male,No,5,Not Educated,7000,301000,B,10000
46269,46269,Male,Yes,1,Not Educated,17000,440000,B,10000
46270,46270,Male,Yes,2,Ph.d,35000,79000,B,10000
46271,46271,Male,Yes,5,PG,6000,96000,B,10000
46272,46272,Female,No,4,Ph.d,27000,478000,B,10000
46273,46273,Female,Yes,5,UG,17000,395000,B,10000
46274,46274,Female,Yes,4,Ph.d,18000,296000,B,10000
46275,46275,Male,No,2,Ph.d,27000,141000,C,5000
46276,46276,Male,No,3,Ph.d,35000,49000,B,10000
46277,46277,Male,Yes,2,PG,45000,158000,B,10000
46278,46278,Male,Yes,1,PG,29000,161000,D,2500
46279,46279,Male,Yes,3,UG,45000,184000,C,5000
46280,46280,Female,Yes,1,Ph.d,15000,414000,B,10000
46281,46281,Male,Yes,3,PG,25000,170000,D,2500
46282,46282,Male,Yes,3,Ph.d,33000,224000,B,10000
46283,46283,Female,Yes,2,Ph.d,49000,138000,B,10000
46284,46284,Female,Yes,3,Ph.d,6000,200000,B,10000
46285,46285,Male,Yes,4,Ph.d,37000,338000,B,10000
46286,46286,Male,Yes,1,UG,36000,260000,D,2500
46287,46287,Female,Yes,3,Ph.d,37000,468000,B,10000
46288,46288,Male,Yes,1,Ph.d,43000,229000,C,5000
46289,46289,Male,Yes,4,Ph.d,17000,420000,B,10000
46290,46290,Male,Yes,5,Ph.d,9000,330000,C,5000
46291,46291,Male,No,4,Ph.d,46000,329000,C,5000
46292,46292,Male,Yes,1,Ph.d,50000,256000,A,15000
46293,46293,Male,Yes,2,Ph.d,41000,453000,B,10000
46294,46294,Male,Yes,5,Ph.d,30000,211000,B,10000
46295,46295,Male,Yes,0,PG,45000,108000,A,15000
46296,46296,Male,Yes,0,Not Educated,48000,381000,B,10000
46297,46297,Male,Yes,4,Ph.d,30000,326000,B,10000
46298,46298,Female,No,3,Ph.d,15000,385000,D,2500
46299,46299,Male,Yes,0,UG,47000,200000,B,10000
46300,46300,Male,Yes,5,PG,29000,421000,B,10000
46301,46301,Male,Yes,0,Ph.d,35000,480000,D,2500
46302,46302,Male,No,2,Ph.d,27000,496000,B,10000
46303,46303,Male,Yes,1,PG,35000,312000,B,10000
46304,46304,Male,Yes,0,Ph.d,47000,441000,A,15000
46305,46305,Male,Yes,5,Ph.d,10000,403000,B,10000
46306,46306,Male,No,1,Ph.d,13000,436000,B,10000
46307,46307,Male,Yes,1,Ph.d,33000,295000,B,10000
46308,46308,Male,No,1,Not Educated,37000,57000,B,10000
46309,46309,Female,Yes,4,Ph.d,11000,259000,B,10000
46310,46310,Male,Yes,5,Ph.d,9000,217000,B,10000
46311,46311,Male,Yes,5,Ph.d,12000,212000,B,10000
46312,46312,Male,Yes,0,Ph.d,31000,331000,B,10000
46313,46313,Female,No,2,UG,18000,249000,A,15000
46314,46314,Male,Yes,5,Ph.d,14000,209000,C,5000
46315,46315,Female,Yes,5,Ph.d,19000,150000,B,10000
46316,46316,Male,No,2,Ph.d,25000,309000,B,10000
46317,46317,Male,Yes,4,UG,40000,157000,B,10000
46318,46318,Male,Yes,5,UG,46000,236000,B,10000
46319,46319,Male,No,1,PG,40000,426000,B,10000
46320,46320,Male,Yes,1,Ph.d,13000,76000,C,5000
46321,46321,Male,Yes,5,Ph.d,40000,496000,B,10000
46322,46322,Female,Yes,0,Ph.d,17000,495000,B,10000
46323,46323,Male,Yes,4,Ph.d,21000,412000,B,10000
46324,46324,Male,No,2,Ph.d,11000,191000,B,10000
46325,46325,Female,Yes,3,UG,32000,112000,A,15000
46326,46326,Male,No,4,Ph.d,37000,71000,B,10000
46327,46327,Male,No,1,Ph.d,5000,139000,B,10000
46328,46328,Male,No,2,Ph.d,43000,292000,B,10000
46329,46329,Male,Yes,3,Not Educated,25000,266000,B,10000
46330,46330,Male,Yes,2,Ph.d,14000,149000,C,5000
46331,46331,Male,Yes,4,Ph.d,42000,372000,A,15000
46332,46332,Male,No,3,Ph.d,23000,79000,B,10000
46333,46333,Male,Yes,3,Ph.d,26000,412000,A,15000
46334,46334,Female,Yes,1,Ph.d,20000,98000,D,2500
46335,46335,Male,Yes,2,Ph.d,39000,177000,D,2500
46336,46336,Male,Yes,0,UG,30000,404000,B,10000
46337,46337,Male,No,3,Ph.d,47000,68000,B,10000
46338,46338,Male,Yes,1,Ph.d,20000,447000,B,10000
46339,46339,Male,Yes,4,Not Educated,49000,312000,B,10000
46340,46340,Male,Yes,0,Ph.d,27000,452000,D,2500
46341,46341,Male,Yes,3,Ph.d,13000,351000,B,10000
46342,46342,Male,Yes,2,Ph.d,27000,258000,B,10000
46343,46343,Female,Yes,4,PG,26000,251000,B,10000
46344,46344,Female,No,3,Ph.d,11000,192000,B,10000
46345,46345,Female,No,2,Ph.d,12000,305000,C,5000
46346,46346,Male,Yes,4,Ph.d,7000,441000,A,15000
46347,46347,Male,No,0,Ph.d,14000,211000,B,10000
46348,46348,Female,No,2,Ph.d,47000,169000,B,10000
46349,46349,Male,Yes,5,Ph.d,48000,240000,A,15000
46350,46350,Male,No,2,Ph.d,29000,47000,B,10000
46351,46351,Male,Yes,3,Ph.d,46000,360000,D,2500
46352,46352,Male,Yes,2,PG,45000,336000,B,10000
46353,46353,Male,Yes,2,Ph.d,32000,44000,D,2500
46354,46354,Female,Yes,5,UG,15000,169000,C,5000
46355,46355,Male,Yes,5,Ph.d,10000,212000,B,10000
46356,46356,Male,No,1,UG,38000,301000,B,10000
46357,46357,Male,Yes,3,Ph.d,24000,252000,B,10000
46358,46358,Male,No,1,Ph.d,8000,436000,D,2500
46359,46359,Male,Yes,3,Ph.d,9000,424000,D,2500
46360,46360,Male,Yes,2,Ph.d,44000,103000,D,2500
46361,46361,Male,Yes,5,Ph.d,45000,335000,B,10000
46362,46362,Male,Yes,1,Ph.d,37000,66000,B,10000
46363,46363,Male,No,4,PG,27000,78000,D,2500
46364,46364,Female,No,0,Ph.d,26000,407000,B,10000
46365,46365,Male,Yes,0,Ph.d,9000,326000,D,2500
46366,46366,Male,Yes,3,Ph.d,18000,237000,B,10000
46367,46367,Male,Yes,0,Ph.d,43000,65000,C,5000
46368,46368,Female,Yes,0,PG,20000,337000,B,10000
46369,46369,Male,Yes,4,Ph.d,43000,255000,B,10000
46370,46370,Female,Yes,2,UG,18000,297000,B,10000
46371,46371,Male,Yes,3,Ph.d,10000,199000,B,10000
46372,46372,Female,Yes,0,PG,25000,298000,B,10000
46373,46373,Male,Yes,4,Ph.d,9000,135000,D,2500
46374,46374,Male,Yes,0,Ph.d,47000,498000,B,10000
46375,46375,Male,Yes,1,PG,14000,420000,B,10000
46376,46376,Male,Yes,1,Ph.d,41000,478000,D,2500
46377,46377,Male,No,1,PG,24000,239000,B,10000
46378,46378,Male,No,5,Ph.d,13000,283000,D,2500
46379,46379,Male,Yes,0,Ph.d,15000,304000,A,15000
46380,46380,Male,No,1,UG,38000,127000,B,10000
46381,46381,Male,Yes,2,UG,17000,345000,C,5000
46382,46382,Male,Yes,4,Ph.d,34000,273000,D,2500
46383,46383,Male,Yes,2,UG,45000,310000,D,2500
46384,46384,Female,Yes,4,Ph.d,32000,459000,B,10000
46385,46385,Male,Yes,5,Ph.d,7000,110000,A,15000
46386,46386,Male,No,0,Ph.d,32000,70000,B,10000
46387,46387,Male,Yes,4,Not Educated,11000,278000,B,10000
46388,46388,Male,Yes,4,UG,13000,416000,A,15000
46389,46389,Male,No,3,Ph.d,13000,469000,D,2500
46390,46390,Male,Yes,5,PG,5000,255000,B,10000
46391,46391,Male,Yes,5,Ph.d,22000,80000,B,10000
46392,46392,Male,No,4,Ph.d,34000,259000,D,2500
46393,46393,Female,Yes,4,UG,15000,224000,B,10000
46394,46394,Male,Yes,5,Ph.d,25000,430000,B,10000
46395,46395,Male,No,0,Not Educated,37000,52000,D,2500
46396,46396,Male,Yes,4,Not Educated,23000,237000,A,15000
46397,46397,Male,Yes,2,Ph.d,5000,49000,B,10000
46398,46398,Male,Yes,3,Ph.d,12000,45000,B,10000
46399,46399,Male,Yes,3,Ph.d,16000,172000,C,5000
46400,46400,Male,No,3,Ph.d,29000,209000,D,2500
46401,46401,Male,No,1,Ph.d,18000,305000,D,2500
46402,46402,Male,Yes,3,PG,40000,240000,B,10000
46403,46403,Male,Yes,3,Ph.d,42000,71000,D,2500
46404,46404,Female,No,5,UG,25000,384000,B,10000
46405,46405,Female,Yes,3,Not Educated,26000,330000,B,10000
46406,46406,Male,Yes,1,UG,40000,459000,A,15000
46407,46407,Female,Yes,5,Ph.d,17000,368000,C,5000
46408,46408,Male,Yes,2,Ph.d,25000,426000,B,10000
46409,46409,Female,Yes,1,Not Educated,7000,228000,D,2500
46410,46410,Male,Yes,1,Ph.d,12000,398000,A,15000
46411,46411,Female,No,1,UG,17000,262000,D,2500
46412,46412,Male,Yes,1,Ph.d,24000,397000,B,10000
46413,46413,Male,Yes,1,Ph.d,7000,499000,D,2500
46414,46414,Female,Yes,1,UG,34000,449000,C,5000
46415,46415,Female,No,5,Ph.d,8000,164000,D,2500
46416,46416,Male,Yes,3,PG,37000,95000,B,10000
46417,46417,Male,No,2,Not Educated,27000,59000,D,2500
46418,46418,Male,Yes,4,UG,33000,257000,C,5000
46419,46419,Female,Yes,1,Ph.d,35000,492000,D,2500
46420,46420,Male,Yes,3,Ph.d,24000,72000,B,10000
46421,46421,Male,Yes,5,Ph.d,21000,393000,D,2500
46422,46422,Male,Yes,2,Ph.d,39000,369000,B,10000
46423,46423,Female,Yes,5,Ph.d,41000,312000,C,5000
46424,46424,Male,Yes,3,Ph.d,33000,289000,C,5000
46425,46425,Male,No,0,UG,11000,419000,D,2500
46426,46426,Male,Yes,5,Ph.d,48000,165000,B,10000
46427,46427,Male,Yes,0,Ph.d,43000,47000,B,10000
46428,46428,Male,Yes,1,Ph.d,45000,484000,C,5000
46429,46429,Male,No,2,Ph.d,46000,315000,B,10000
46430,46430,Male,Yes,0,Not Educated,39000,432000,B,10000
46431,46431,Male,Yes,2,PG,17000,296000,D,2500
46432,46432,Female,Yes,4,Ph.d,11000,224000,D,2500
46433,46433,Male,Yes,2,Ph.d,46000,236000,C,5000
46434,46434,Male,Yes,4,PG,34000,316000,C,5000
46435,46435,Male,Yes,3,Ph.d,25000,184000,B,10000
46436,46436,Female,No,4,Ph.d,34000,493000,B,10000
46437,46437,Female,No,3,PG,20000,122000,B,10000
46438,46438,Male,Yes,0,Not Educated,45000,77000,D,2500
46439,46439,Male,Yes,4,Ph.d,27000,159000,B,10000
46440,46440,Male,Yes,3,Ph.d,43000,270000,B,10000
46441,46441,Male,Yes,2,UG,21000,359000,B,10000
46442,46442,Male,No,1,Ph.d,9000,47000,B,10000
46443,46443,Male,Yes,1,UG,39000,190000,B,10000
46444,46444,Male,Yes,4,PG,35000,405000,B,10000
46445,46445,Male,Yes,4,Ph.d,15000,459000,B,10000
46446,46446,Male,No,3,Ph.d,26000,459000,D,2500
46447,46447,Female,Yes,5,PG,34000,97000,B,10000
46448,46448,Male,Yes,0,Not Educated,27000,402000,B,10000
46449,46449,Male,Yes,0,Ph.d,47000,150000,B,10000
46450,46450,Female,No,4,Ph.d,40000,424000,B,10000
46451,46451,Male,Yes,4,Ph.d,18000,293000,B,10000
46452,46452,Male,Yes,0,Not Educated,35000,266000,C,5000
46453,46453,Male,Yes,2,Ph.d,34000,178000,B,10000
46454,46454,Male,Yes,1,Ph.d,11000,470000,B,10000
46455,46455,Female,Yes,5,Not Educated,11000,120000,B,10000
46456,46456,Male,Yes,2,Ph.d,24000,351000,D,2500
46457,46457,Male,Yes,1,Not Educated,6000,310000,C,5000
46458,46458,Male,Yes,2,Ph.d,44000,355000,B,10000
46459,46459,Male,No,1,Ph.d,34000,463000,B,10000
46460,46460,Female,No,0,Ph.d,9000,488000,C,5000
46461,46461,Female,No,0,Ph.d,36000,419000,B,10000
46462,46462,Male,Yes,5,Ph.d,11000,178000,B,10000
46463,46463,Male,Yes,4,Ph.d,31000,75000,B,10000
46464,46464,Male,Yes,2,Ph.d,34000,286000,C,5000
46465,46465,Female,Yes,0,Not Educated,12000,300000,B,10000
46466,46466,Male,Yes,4,Ph.d,24000,367000,A,15000
46467,46467,Male,Yes,4,Ph.d,36000,136000,B,10000
46468,46468,Male,No,5,Ph.d,29000,151000,B,10000
46469,46469,Male,No,5,Not Educated,49000,330000,B,10000
46470,46470,Male,Yes,2,Ph.d,28000,86000,B,10000
46471,46471,Male,No,2,Not Educated,11000,130000,C,5000
46472,46472,Male,Yes,5,Ph.d,24000,339000,D,2500
46473,46473,Male,No,4,Ph.d,22000,218000,B,10000
46474,46474,Male,Yes,2,Ph.d,26000,379000,C,5000
46475,46475,Male,No,0,Ph.d,48000,461000,A,15000
46476,46476,Female,Yes,2,PG,6000,81000,B,10000
46477,46477,Female,Yes,1,Ph.d,13000,306000,B,10000
46478,46478,Male,Yes,5,Not Educated,18000,128000,B,10000
46479,46479,Male,Yes,4,Ph.d,24000,176000,B,10000
46480,46480,Male,Yes,1,Not Educated,15000,281000,C,5000
46481,46481,Female,No,4,Ph.d,34000,177000,C,5000
46482,46482,Male,Yes,1,Ph.d,21000,497000,B,10000
46483,46483,Male,Yes,5,Ph.d,31000,239000,B,10000
46484,46484,Female,Yes,5,Ph.d,22000,480000,B,10000
46485,46485,Male,Yes,4,UG,40000,261000,B,10000
46486,46486,Male,Yes,3,Ph.d,15000,349000,B,10000
46487,46487,Male,Yes,4,Not Educated,7000,59000,C,5000
46488,46488,Male,No,4,Ph.d,38000,130000,B,10000
46489,46489,Female,Yes,2,Not Educated,48000,102000,B,10000
46490,46490,Male,No,1,Ph.d,11000,471000,B,10000
46491,46491,Male,No,1,PG,7000,266000,B,10000
46492,46492,Male,Yes,4,Ph.d,39000,237000,B,10000
46493,46493,Male,Yes,5,PG,41000,229000,B,10000
46494,46494,Male,Yes,5,Ph.d,44000,401000,B,10000
46495,46495,Male,No,3,Ph.d,9000,406000,B,10000
46496,46496,Female,Yes,3,Ph.d,44000,288000,D,2500
46497,46497,Male,Yes,3,Ph.d,30000,374000,B,10000
46498,46498,Male,Yes,1,Ph.d,42000,364000,B,10000
46499,46499,Male,No,3,Ph.d,13000,481000,B,10000
46500,46500,Female,Yes,1,Ph.d,13000,184000,B,10000
46501,46501,Male,No,4,Ph.d,33000,447000,B,10000
46502,46502,Female,Yes,3,PG,7000,412000,C,5000
46503,46503,Male,Yes,1,Ph.d,36000,362000,B,10000
46504,46504,Female,Yes,2,Ph.d,8000,144000,B,10000
46505,46505,Female,Yes,1,UG,47000,385000,C,5000
46506,46506,Male,Yes,3,Not Educated,35000,335000,B,10000
46507,46507,Female,Yes,2,Not Educated,8000,403000,C,5000
46508,46508,Male,Yes,2,UG,35000,433000,A,15000
46509,46509,Male,Yes,2,Ph.d,47000,119000,B,10000
46510,46510,Male,Yes,5,Ph.d,40000,424000,A,15000
46511,46511,Male,Yes,1,UG,46000,208000,B,10000
46512,46512,Female,Yes,1,Ph.d,39000,270000,B,10000
46513,46513,Male,Yes,0,UG,29000,399000,B,10000
46514,46514,Male,Yes,4,Ph.d,38000,213000,B,10000
46515,46515,Male,No,3,UG,11000,55000,C,5000
46516,46516,Female,Yes,4,Ph.d,26000,254000,A,15000
46517,46517,Male,Yes,0,Ph.d,21000,215000,B,10000
46518,46518,Female,Yes,3,PG,38000,205000,B,10000
46519,46519,Male,Yes,2,Ph.d,24000,69000,D,2500
46520,46520,Male,Yes,3,Ph.d,7000,172000,B,10000
46521,46521,Male,No,3,Ph.d,44000,430000,D,2500
46522,46522,Male,No,2,Ph.d,22000,175000,B,10000
46523,46523,Male,Yes,2,UG,21000,489000,C,5000
46524,46524,Male,Yes,4,PG,39000,491000,B,10000
46525,46525,Female,Yes,3,Ph.d,12000,280000,B,10000
46526,46526,Male,Yes,5,Ph.d,23000,161000,B,10000
46527,46527,Female,Yes,3,PG,45000,158000,B,10000
46528,46528,Female,Yes,2,Ph.d,26000,122000,B,10000
46529,46529,Female,No,1,Ph.d,7000,338000,B,10000
46530,46530,Male,Yes,4,Ph.d,41000,421000,A,15000
46531,46531,Male,Yes,4,Ph.d,13000,218000,B,10000
46532,46532,Male,Yes,5,Ph.d,41000,43000,B,10000
46533,46533,Male,No,4,Not Educated,31000,182000,B,10000
46534,46534,Male,Yes,1,Ph.d,48000,349000,A,15000
46535,46535,Male,No,0,Not Educated,39000,351000,B,10000
46536,46536,Male,Yes,3,Not Educated,7000,112000,B,10000
46537,46537,Female,Yes,2,Ph.d,19000,260000,B,10000
46538,46538,Male,No,0,UG,15000,183000,A,15000
46539,46539,Male,Yes,5,PG,39000,191000,B,10000
46540,46540,Male,Yes,2,Ph.d,25000,395000,B,10000
46541,46541,Female,Yes,0,Ph.d,47000,289000,B,10000
46542,46542,Male,Yes,0,Ph.d,27000,273000,B,10000
46543,46543,Male,Yes,3,Ph.d,39000,439000,B,10000
46544,46544,Male,No,0,Ph.d,48000,121000,B,10000
46545,46545,Male,Yes,1,Not Educated,27000,240000,B,10000
46546,46546,Male,Yes,0,Ph.d,44000,360000,A,15000
46547,46547,Female,No,5,Ph.d,11000,103000,B,10000
46548,46548,Male,Yes,1,UG,41000,68000,B,10000
46549,46549,Female,Yes,4,PG,26000,499000,D,2500
46550,46550,Female,No,0,Ph.d,43000,60000,A,15000
46551,46551,Male,No,2,PG,36000,184000,C,5000
46552,46552,Male,Yes,5,Ph.d,13000,387000,B,10000
46553,46553,Male,No,3,PG,30000,201000,C,5000
46554,46554,Female,Yes,5,Ph.d,17000,121000,B,10000
46555,46555,Male,Yes,2,Ph.d,48000,271000,A,15000
46556,46556,Female,No,5,Not Educated,38000,354000,B,10000
46557,46557,Male,Yes,2,Ph.d,25000,90000,A,15000
46558,46558,Male,Yes,5,UG,47000,291000,D,2500
46559,46559,Male,Yes,5,Ph.d,36000,316000,B,10000
46560,46560,Male,Yes,2,Ph.d,8000,39000,B,10000
46561,46561,Male,Yes,2,Ph.d,46000,163000,B,10000
46562,46562,Female,Yes,0,PG,39000,291000,B,10000
46563,46563,Male,No,2,UG,15000,36000,B,10000
46564,46564,Male,No,5,Ph.d,44000,64000,B,10000
46565,46565,Male,Yes,5,Ph.d,23000,147000,A,15000
46566,46566,Male,No,1,Ph.d,35000,172000,B,10000
46567,46567,Male,Yes,5,PG,15000,26000,C,5000
46568,46568,Female,Yes,1,Ph.d,37000,88000,B,10000
46569,46569,Male,Yes,4,Ph.d,30000,81000,B,10000
46570,46570,Female,No,2,UG,40000,51000,D,2500
46571,46571,Male,Yes,5,Ph.d,43000,193000,D,2500
46572,46572,Male,Yes,0,Ph.d,29000,342000,B,10000
46573,46573,Female,Yes,0,UG,7000,417000,A,15000
46574,46574,Male,No,4,Ph.d,37000,98000,B,10000
46575,46575,Male,No,2,Ph.d,30000,445000,B,10000
46576,46576,Male,Yes,0,PG,27000,204000,D,2500
46577,46577,Male,Yes,1,Ph.d,46000,79000,B,10000
46578,46578,Male,Yes,5,Ph.d,49000,186000,B,10000
46579,46579,Male,Yes,4,Ph.d,6000,163000,B,10000
46580,46580,Male,Yes,1,Ph.d,18000,413000,D,2500
46581,46581,Male,Yes,1,Ph.d,10000,412000,C,5000
46582,46582,Male,Yes,4,Ph.d,6000,300000,B,10000
46583,46583,Female,Yes,0,Ph.d,16000,475000,A,15000
46584,46584,Male,Yes,2,Not Educated,11000,443000,D,2500
46585,46585,Male,Yes,5,Ph.d,41000,350000,B,10000
46586,46586,Male,Yes,3,UG,44000,319000,D,2500
46587,46587,Male,No,0,PG,36000,338000,C,5000
46588,46588,Male,Yes,0,Ph.d,44000,374000,A,15000
46589,46589,Male,Yes,4,Not Educated,47000,185000,C,5000
46590,46590,Male,Yes,3,Ph.d,32000,255000,C,5000
46591,46591,Female,Yes,5,Not Educated,12000,442000,B,10000
46592,46592,Male,Yes,2,Not Educated,24000,176000,B,10000
46593,46593,Female,Yes,5,Ph.d,21000,428000,C,5000
46594,46594,Male,Yes,5,Ph.d,9000,45000,B,10000
46595,46595,Male,Yes,3,Ph.d,6000,430000,B,10000
46596,46596,Male,No,2,Ph.d,41000,442000,B,10000
46597,46597,Male,No,3,PG,24000,277000,A,15000
46598,46598,Male,Yes,4,PG,28000,343000,B,10000
46599,46599,Male,Yes,1,Ph.d,12000,221000,A,15000
46600,46600,Male,No,3,Ph.d,26000,147000,B,10000
46601,46601,Male,No,0,Ph.d,38000,339000,B,10000
46602,46602,Male,Yes,3,Ph.d,40000,75000,B,10000
46603,46603,Male,Yes,4,Ph.d,32000,245000,B,10000
46604,46604,Male,Yes,5,Ph.d,23000,465000,D,2500
46605,46605,Male,Yes,3,Ph.d,7000,292000,B,10000
46606,46606,Female,No,4,Ph.d,23000,478000,B,10000
46607,46607,Male,Yes,1,Ph.d,7000,482000,B,10000
46608,46608,Male,Yes,1,UG,45000,411000,B,10000
46609,46609,Male,Yes,4,Ph.d,47000,56000,B,10000
46610,46610,Female,Yes,1,Ph.d,30000,140000,B,10000
46611,46611,Male,Yes,3,Not Educated,37000,195000,B,10000
46612,46612,Male,Yes,1,PG,18000,286000,B,10000
46613,46613,Female,No,3,Ph.d,39000,442000,D,2500
46614,46614,Male,Yes,1,Ph.d,22000,116000,B,10000
46615,46615,Male,Yes,1,Not Educated,32000,96000,B,10000
46616,46616,Male,No,3,Ph.d,46000,397000,C,5000
46617,46617,Male,Yes,0,PG,19000,157000,C,5000
46618,46618,Male,Yes,2,Ph.d,30000,338000,D,2500
46619,46619,Female,No,0,Ph.d,44000,46000,B,10000
46620,46620,Male,Yes,3,Ph.d,14000,64000,B,10000
46621,46621,Female,Yes,3,Not Educated,15000,343000,B,10000
46622,46622,Male,Yes,0,Ph.d,14000,65000,C,5000
46623,46623,Female,Yes,5,Ph.d,25000,479000,B,10000
46624,46624,Male,Yes,4,UG,41000,108000,B,10000
46625,46625,Male,Yes,4,Ph.d,6000,270000,C,5000
